-4.86,62.25
-4.03,4.9
-3.65,0.0
-3.44,0.0
-2.99,0.0
-1.92,0.0
-0.46,0.0
1.41,0.0
2.17,0.0
2.41,0.0
2.43,0.0
2.22,0.0
2.18,0.0
1.9,0.0
1.49,0.0
0.85,28.75
0.45,140.2
0.51,220.3
0.09,319.05
-0.14,387.4
-0.16,355.45
-0.3,314.45
0.49,248.35
-0.09,154.4
-1.09,50.25
-2.36,2.75
-3.72,0.0
-4.88,0.0
-5.94,0.0
-6.91,0.0
-7.75,0.0
-8.35,0.0
-8.73,0.0
-8.88,0.0
-8.94,0.0
-8.8,0.0
-8.58,0.0
-8.29,0.0
-8.05,0.0
-7.93,28.0
-7.47,105.95
-6.8,179.35
-5.66,312.4
-4.07,450.5
-1.77,474.35
0.32,381.8
0.01,239.15
0.67,82.05
0.33,21.65
0.8,1.4
1.67,0.0
2.47,0.0
2.87,0.0
2.97,0.0
2.93,0.0
3.05,0.0
3.79,0.0
4.82,0.0
5.2,0.0
6.49,0.0
6.54,0.0
6.03,0.0
5.2,0.0
4.2,17.95
3.06,95.05
2.39,171.1
1.42,240.1
-0.19,240.7
-1.94,324.4
-3.37,432.55
-5.65,402.1
-7.1,292.5
-8.3,129.65
-9.45,6.15
-10.64,0.0
-11.51,0.0
-12.19,0.0
-12.85,0.0
-13.5,0.0
-14.13,0.0
-14.77,0.0
-15.48,0.0
-16.0,0.0
-16.64,0.0
-17.37,0.0
-18.11,0.0
-18.96,0.0
-19.91,48.65
-19.25,267.45
-17.07,442.35
-14.94,572.3
-13.81,605.0
-12.74,628.05
-11.82,597.15
-11.0,489.05
-10.55,332.55
-10.43,151.25
-11.53,6.6
-14.06,0.0
-15.26,0.0
-15.6,0.0
-15.78,0.0
-15.46,0.0
-16.07,0.0
-17.53,0.0
-18.31,0.0
-17.19,0.0
-16.37,0.0
-15.61,0.0
-15.02,0.0
-14.51,0.0
-14.29,25.55
-14.08,82.0
-13.72,100.8
-13.43,164.0
-12.77,143.75
-12.34,189.5
-11.71,169.1
-11.95,151.6
-11.86,106.2
-11.82,69.15
-11.82,8.55
-12.01,0.0
-12.44,0.0
-12.99,0.0
-13.87,0.0
-14.73,0.0
-15.7,0.0
-17.33,0.0
-17.88,0.0
-19.55,0.0
-20.62,0.0
-21.27,0.0
-21.56,0.0
-21.82,0.0
-22.01,114.15
-21.25,298.05
-18.85,468.8
-15.1,595.8
-11.97,664.1
-9.6,671.6
-7.88,611.8
-6.42,500.45
-5.71,308.25
-5.47,127.7
-5.51,8.95
-5.75,0.0
-5.61,0.0
-5.63,0.0
-5.7,0.0
-5.75,0.0
-5.62,0.0
-5.62,0.0
-5.58,0.0
-5.16,0.0
-5.18,0.0
-5.0,0.0
-4.8,0.0
-4.7,0.0
-4.57,55.5
-4.18,130.95
-3.59,235.8
-2.73,332.65
-1.86,484.3
-0.9,547.1
-0.25,442.3
-1.26,403.7
-2.66,275.3
-3.74,154.95
-5.0,9.8
-6.42,0.0
-7.85,0.0
-8.77,0.0
-8.93,0.0
-9.58,0.0
-10.77,0.0
-12.16,0.0
-13.38,0.0
-14.95,0.0
-15.73,0.0
-16.55,0.0
-17.27,0.0
-17.97,0.0
-18.57,129.85
-18.09,317.0
-16.74,487.85
-15.49,603.6
-12.94,673.95
-12.34,681.3
-11.73,629.15
-11.13,518.45
-10.52,358.85
-9.92,173.35
-9.31,9.85
-8.7,0.0
-8.1,0.0
-7.49,0.0
-6.89,0.0
-6.28,0.0
-5.68,0.0
-5.07,0.0
-4.46,0.0
-3.86,0.0
-11.7,0.0
-12.82,0.0
-13.83,0.0
-14.69,0.0
-15.32,133.0
-14.84,316.4
-13.94,477.25
-13.05,596.2
-11.97,657.7
-10.84,654.15
-9.91,568.95
-8.83,347.5
-8.43,191.35
-8.39,96.85
-8.52,10.0
-8.73,0.0
-8.87,0.0
-9.21,0.0
-9.4,0.0
-9.43,0.0
-9.39,0.0
-9.2,0.0
-8.87,0.0
-8.42,0.0
-7.3,0.0
-6.34,0.0
-5.89,0.0
-5.77,0.0
-5.49,33.05
-4.78,112.05
-5.01,276.9
-6.45,471.35
-6.9,437.95
-7.52,488.05
-7.77,554.35
-8.41,474.1
-8.3,338.6
-8.55,163.4
-9.19,13.9
-10.2,0.0
-11.08,0.0
-11.96,0.0
-12.83,0.0
-13.66,0.0
-14.5,0.0
-15.4,0.0
-16.23,0.0
-16.83,0.0
-17.61,0.0
-18.37,0.0
-19.01,0.0
-19.59,0.0
-20.08,149.1
-19.53,339.95
-18.24,505.0
-16.76,625.55
-15.55,692.05
-14.4,699.25
-13.36,646.3
-12.65,534.65
-12.04,375.2
-11.84,188.05
-12.41,11.9
-13.9,0.0
-15.35,0.0
-16.79,0.0
-16.7,0.0
-14.68,0.0
-15.85,0.0
-18.61,0.0
-20.22,0.0
-20.84,0.0
-20.03,0.0
-20.26,0.0
-20.87,0.0
-21.48,0.0
-22.15,152.5
-21.08,340.55
-18.46,513.7
-16.21,636.6
-14.04,703.95
-11.28,709.7
-9.41,653.4
-8.52,540.0
-8.28,380.1
-8.87,192.9
-9.71,12.9
-12.36,0.0
-13.57,0.0
-14.48,0.0
-14.69,0.0
-14.0,0.0
-14.42,0.0
-16.35,0.0
-16.25,0.0
-18.34,0.0
-16.87,0.0
-17.03,0.0
-17.63,0.0
-18.25,0.0
-18.46,158.7
-17.51,345.4
-14.71,510.8
-11.89,633.85
-9.94,702.8
-8.49,702.15
-6.2,635.9
-4.78,506.2
-4.26,326.25
-4.45,151.85
-5.29,20.8
-6.7,0.0
-7.68,0.0
-8.23,0.0
-8.56,0.0
-8.81,0.0
-9.36,0.0
-9.7,0.0
-10.08,0.0
-9.75,0.0
-9.89,0.0
-9.97,0.0
-10.49,0.0
-11.17,0.0
-11.84,156.65
-10.55,341.35
-8.28,505.6
-4.93,630.2
-2.52,692.95
-0.57,696.3
0.73,484.75
1.57,390.35
1.75,300.2
1.47,157.8
0.52,16.4
-1.14,0.0
-2.93,0.0
-4.34,0.0
-5.02,0.0
-5.4,0.0
-5.58,0.0
-5.23,0.0
-4.65,0.0
-3.46,0.0
-3.07,0.0
-2.82,0.0
-2.75,0.0
-2.35,0.0
-2.04,35.8
-1.47,94.2
-0.68,136.05
0.15,150.95
0.9,361.3
2.28,355.65
3.11,385.05
3.84,319.15
4.25,243.1
4.26,110.7
3.62,12.7
2.87,0.0
2.39,0.0
2.02,0.0
1.83,0.0
1.51,0.0
1.07,0.0
0.17,0.0
-0.31,0.0
